collection_order,collection_name,table_order,table_group,web_table_id,figure_order,figure_number,figure_name,wave,year,number_sold,retail_price,average_price,difference,high_price,unique_id,detail_reference,year_datetime,matched_character_name,similarity_score
1,"6"" Black Series",1,Orange Wave 2013,groupTable1,1,01,Luke Skywalker (X-Wing Pilot),1,2013,7,19.99,19.74,-0.25,30.0,697efbd72af78107269fbb094b02601b,https://www.actionfigure411.com/star-wars/6-black-series/orange-wave-2013/luke-skywalker-x-wing-pilot-1.php,2013-01-01,Luke Skywalker,0.8305905453308053
1,"6"" Black Series",1,Orange Wave 2013,groupTable1,2,02,Darth Maul ( $-5.96),1,2013,14,19.99,33.17,13.18,70.0,6268220933c0c52fdb4379aea3b1d311,https://www.actionfigure411.com/star-wars/6-black-series/orange-wave-2013/darth-maul-2.php,2013-01-01,Maul,0.7534510784814418
1,"6"" Black Series",1,Orange Wave 2013,groupTable1,4,04,R2-D2,1,2013,11,19.99,46.85,26.86,55.0,e77aa955b579601d0bc73d2013d59322,https://www.actionfigure411.com/star-wars/6-black-series/orange-wave-2013/r2-d2-4.php,2013-01-01,R2-D2,1.0
1,"6"" Black Series",1,Orange Wave 2013,groupTable1,6,06,Boba Fett,2,2013,1,19.99,24.99,5.0,24.99,f8b296adbceeb548aec2479d0d9a7250,https://www.actionfigure411.com/star-wars/6-black-series/orange-wave-2013/boba-fett-6.php,2013-01-01,Boba Fett,1.0
1,"6"" Black Series",1,Orange Wave 2013,groupTable1,7,07,Greedo,2,2013,4,19.99,30.0,10.01,32.0,a54b9af652cef9d0b8d6b5b316a5f8a3,https://www.actionfigure411.com/star-wars/6-black-series/orange-wave-2013/greedo-7.php,2013-01-01,Greedo,1.0
1,"6"" Black Series",1,Orange Wave 2013,groupTable1,8,08,Han Solo (ANH),2,2013,9,19.99,19.41,-0.58,25.0,0e9099d9029a3ff8f9010faa0e294465,https://www.actionfigure411.com/star-wars/6-black-series/orange-wave-2013/han-solo-anh-8.php,2013-01-01,Han Solo,1.0000000000000002
1,"6"" Black Series",1,Orange Wave 2013,groupTable1,10,10,Obi Wan Kenobi (Orange Line),3,2014,3,19.99,24.0,4.01,29.99,c54cb941bf91570ad3c42b5d9bfbc6cb,https://www.actionfigure411.com/star-wars/6-black-series/orange-wave-2013/obi-wan-kenobi-orange-line-10.php,2014-01-01,Obi-Wan Kenobi,1.0
1,"6"" Black Series",1,Orange Wave 2013,groupTable1,11,11,Luke Skywalker (Bespin),3,2014,2,19.99,18.99,-1.0,22.99,51c4b5738f92ad5ab3a13e7d5520f76c,https://www.actionfigure411.com/star-wars/6-black-series/orange-wave-2013/luke-skywalker-bespin-11.php,2014-01-01,Luke Skywalker,1.0000000000000002
1,"6"" Black Series",1,Orange Wave 2013,groupTable1,12,12,Anakin Skywalker,4,2014,6,19.99,83.5,63.51,125.0,02c29d45f0583b37b6ff908367767142,https://www.actionfigure411.com/star-wars/6-black-series/orange-wave-2013/anakin-skywalker-12.php,2014-01-01,Anakin Skywalker,1.0000000000000002
1,"6"" Black Series",1,Orange Wave 2013,groupTable1,13,14,Clone Trooper,4,2014,4,19.99,13.87,-6.12,19.99,9edf7b1629ceb249edded1f8a3cc9a84,https://www.actionfigure411.com/star-wars/6-black-series/orange-wave-2013/clone-trooper-13.php,2014-01-01,Clone X trooper,1.0
1,"6"" Black Series",2,Blue Wave 2014-2015,groupTable2,15,02,Darth Vader,5,2014,8,19.99,18.16,-1.83,26.69,41f70c5248cc48d100d0bb88f96871ce,https://www.actionfigure411.com/star-wars/6-black-series/blue-wave-2014-2015/darth-vader-15.php,2014-01-01,Darth Vader,1.0
1,"6"" Black Series",2,Blue Wave 2014-2015,groupTable2,16,03,Luke Skywalker (Jedi Knight),5,2014,1,19.99,29.0,9.01,29.0,069d017fa98d5dbefdc4095f38adbc1b,https://www.actionfigure411.com/star-wars/6-black-series/blue-wave-2014-2015/luke-skywalker-jedi-knight-16.php,2014-01-01,Luke Skywalker,1.0000000000000002
1,"6"" Black Series",2,Blue Wave 2014-2015,groupTable2,17,04,Chewbacca (Blue Line),5,2014,8,19.99,13.87,-6.12,23.99,2d164943d5c4b0383d7eb6ddd939627e,https://www.actionfigure411.com/star-wars/6-black-series/blue-wave-2014-2015/chewbacca-blue-line-17.php,2014-01-01,Chewbacca,0.7071067811865476
1,"6"" Black Series",2,Blue Wave 2014-2015,groupTable2,19,06,Yoda,6,2014,5,19.99,28.29,8.3,40.0,c1bd738b57479ace43343ae97d19f725,https://www.actionfigure411.com/star-wars/6-black-series/blue-wave-2014-2015/yoda-18.php,2014-01-01,Yoda,1.0
1,"6"" Black Series",2,Blue Wave 2014-2015,groupTable2,20,07,Clone Trooper Sergeant,6,2014,6,19.99,24.92,4.93,34.99,d645f09d3eb5a731774001f9896a9dc8,https://www.actionfigure411.com/star-wars/6-black-series/blue-wave-2014-2015/clone-trooper-sergeant-20.php,2014-01-01,Clone X trooper,1.0
1,"6"" Black Series",2,Blue Wave 2014-2015,groupTable2,21,08,Obi Wan Kenobi (Blue Line),6,2014,4,19.99,20.47,0.48,23.95,0e0fb56b587196ea63b39dea2e7e14b8,https://www.actionfigure411.com/star-wars/6-black-series/blue-wave-2014-2015/obi-wan-kenobi-blue-line-21.php,2014-01-01,Obi-Wan Kenobi,0.8660254037844386
1,"6"" Black Series",2,Blue Wave 2014-2015,groupTable2,22,09,Han Solo Stormtrooper Disguise,7,2014,7,19.99,21.14,1.15,27.99,a519033a87ffdce2d185b09c1d077620,https://www.actionfigure411.com/star-wars/6-black-series/blue-wave-2014-2015/han-solo-stormtrooper-disguise-22.php,2014-01-01,Han Solo,1.0000000000000002
1,"6"" Black Series",2,Blue Wave 2014-2015,groupTable2,23,10,Bossk,7,2014,7,19.99,23.52,3.53,30.0,ef3bfb47431779e5cd4cbf3f80f81ef3,https://www.actionfigure411.com/star-wars/6-black-series/blue-wave-2014-2015/bossk-23.php,2014-01-01,Bossk,1.0
1,"6"" Black Series",2,Blue Wave 2014-2015,groupTable2,24,11,Emperor Palpatine,8,2015,4,19.99,12.8,-7.19,19.99,b882baa5ed651a251f68f3038c19fe87,https://www.actionfigure411.com/star-wars/6-black-series/blue-wave-2014-2015/emperor-palpatine-24.php,2015-01-01,Emperor Palpatine (Darth Sidious),0.7291766797036204
1,"6"" Black Series",2,Blue Wave 2014-2015,groupTable2,25,12,Luke Skywalker Stormtrooper Disguise,8,2015,7,19.99,19.14,-0.85,24.99,7e2c13059b7466d4f3a95e14a4a3b893,https://www.actionfigure411.com/star-wars/6-black-series/blue-wave-2014-2015/luke-skywalker-stormtrooper-disguise-25.php,2015-01-01,Luke Skywalker,1.0000000000000002
1,"6"" Black Series",2,Blue Wave 2014-2015,groupTable2,26,13,Clone Trooper Captain,8,2015,4,19.99,20.25,0.26,24.99,0b27ddb4b41861410d8be689ad90cce6,https://www.actionfigure411.com/star-wars/6-black-series/blue-wave-2014-2015/clone-trooper-captain-26.php,2015-01-01,Clone X trooper,0.8445563536526919
1,"6"" Black Series",2,Blue Wave 2014-2015,groupTable2,27,14,Clone Commander Cody,9,2015,1,19.99,25.0,5.01,25.0,dc35fcde294665acef2e78744a470a6d,https://www.actionfigure411.com/star-wars/6-black-series/blue-wave-2014-2015/clone-commander-cody-27.php,2015-01-01,Clone Commander Cody,0.9999999999999998
1,"6"" Black Series",2,Blue Wave 2014-2015,groupTable2,28,15,IG-88 ( $-4.60),9,2015,9,19.99,29.55,9.56,45.0,b756faf94211cea0ff357cc29fe4e181,https://www.actionfigure411.com/star-wars/6-black-series/blue-wave-2014-2015/ig-88-28.php,2015-01-01,IG-88,1.0000000000000002
1,"6"" Black Series",2,Blue Wave 2014-2015,groupTable2,29,16,Princess Leia Organa (Boushh),9,2015,5,19.99,13.59,-6.4,19.95,2730efe9375b6d992019cd509662cae2,https://www.actionfigure411.com/star-wars/6-black-series/blue-wave-2014-2015/princess-leia-organa-boushh-29.php,2015-01-01,Leia Organa,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,30,01,Finn Jakku,1,2015,7,19.99,9.59,-10.4,13.99,2c934e6c570d8c64bbfbecc7b4cc3e08,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/finn-jakku-30.php,2015-01-01,Finn,1.0
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,32,03,Kylo Ren,1,2015,13,19.99,13.89,-6.1,19.99,64ca36f926c2b8180ddc8c0d3c943168,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/kylo-ren-32.php,2015-01-01,Supreme Leader Kylo Ren,0.7345111134705395
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,33,04,First Order Stormtrooper,1,2015,7,19.99,14.28,-5.71,19.99,15a3ab49d01d640f8e6f732e4f3aaf38,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/first-order-stormtrooper-33.php,2015-01-01,First Order Raiders,0.794103136389463
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,34,05,Chewbacca,1,2015,9,19.99,11.97,-8.02,15.0,2908ae510aa6a463372144b29750f887,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/chewbacca-34.php,2015-01-01,Chewbacca,1.0
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,35,06,Captain Phasma,2,2015,11,19.99,12.29,-7.7,18.99,2c176ffdf87980e74ef2a034dd072a45,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/captain-phasma-35.php,2015-01-01,Captain Phasma,1.0
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,36,07,Poe Dameron,2,2015,6,19.99,9.45,-10.54,10.0,a7afc9fcb1e4f69d32cc20e264be9847,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/poe-dameron-36.php,2015-01-01,Poe Dameron,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,38,09,Constable Zuvio,2,2015,2,19.99,12.4,-7.59,14.8,054e2772fcefd80acaf938cb47d2e354,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/constable-zuvio-38.php,2015-01-01,Constable Zuvio,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,39,10,Resistance Trooper,3,2015,8,19.99,10.09,-9.9,12.0,ea60d4e9328c96f97776d5c62ff3bef2,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/resistance-trooper-39.php,2015-01-01,Clone X trooper,0.7772933980533595
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,41,12,First Order Snowtrooper,4,2015,6,19.99,9.24,-10.75,11.99,97b1d4ada03cf8cf5380b27bb4ae6ef9,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/first-order-snowtrooper-41.php,2015-01-01,First Order Raiders,0.794103136389463
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,42,13,General Hux,4,2015,5,19.99,18.72,-1.27,23.99,21ae6fff6361a6f3bbc01cb5f8bd1505,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/general-hux-42.php,2015-01-01,General Hux,0.9999999999999998
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,44,15,Jango Fett,5,2016,9,19.99,28.1,8.11,39.99,31af4ed2bcb6a7164a7a77cef12f4a1e,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/jango-fett-44.php,2016-01-01,Jango Fett,1.0
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,45,16,First Order Flametrooper,5,2016,9,19.99,8.99,-11.0,14.99,4d7c8b09f11cd74cb0161e1579f6720d,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/first-order-flametrooper-45.php,2016-01-01,First Order Raiders,0.794103136389463
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,46,17,Finn FN-2187,5,2016,9,19.99,18.06,-1.93,28.0,29285372a9a0eb567bab033295db0765,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/finn-fn-2187-46.php,2016-01-01,Finn,0.7071067811865476
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,47,18,Han Solo (TFA),5,2016,4,19.99,8.59,-11.4,13.99,22eedaabc7054f2424d9720b63e70536,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/han-solo-tfa-47.php,2016-01-01,Han Solo,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,48,19,Kanan Jarrus,6,2016,7,19.99,17.37,-2.62,19.99,8b1a68ecd91df89956b9da70c6b29fb3,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/kanan-jarrus-48.php,2016-01-01,Kanan Jarrus   Caleb Dume,0.7169910057829517
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,49,20,Ahsoka Tano,6,2016,5,19.99,13.52,-6.47,15.99,14ff4efd8fe6c843472d661ee01d83ce,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/ahsoka-tano-49.php,2016-01-01,Ahsoka Tano,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,50,21,Luke Skywalker (ANH),6,2016,8,19.99,16.59,-3.4,24.29,0757bf446904de95f8091bdc9540af4c,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/luke-skywalker-anh-50.php,2016-01-01,Luke Skywalker,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,51,22,Sergeant Jyn Erso,7,2016,1,19.99,13.77,-6.22,13.77,ec39d4eac655c979ad5719e5d2e6107a,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/sergeant-jyn-erso-146.php,2016-01-01,Jyn Erso,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,52,23,Captain Cassian Andor (Eadu),7,2016,5,19.99,8.53,-11.46,12.95,1b559fab1d3f2421233177eeb9200ea8,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/captain-cassian-andor-eadu-147.php,2016-01-01,Cassian Andor,0.9050867118516728
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,55,26,Kylo Ren Unmasked,7,2016,6,19.99,15.77,-4.22,19.99,51f8fae11fe449356e708b28795a9d65,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/kylo-ren-unmasked-150.php,2016-01-01,Supreme Leader Kylo Ren,0.7345111134705395
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,56,27,Director Krennic,8,2016,5,19.99,10.54,-9.45,18.99,66f5597b4be9e5ba596ffe8b2b4c3065,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/director-krennic-175.php,2016-01-01,Director Orson Krennic,0.816496580927726
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,59,30,Princess Leia Organa,9,2016,3,19.99,11.66,-8.33,14.99,526835dfbbff73db7782189f3038d61d,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/princess-leia-organa-178.php,2016-01-01,Leia Organa,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,61,32,Obi Wan Kenobi (ANH),9,2016,14,19.99,40.17,20.18,69.95,12d0af73926207a01af9f5d86d80c348,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/obi-wan-kenobi-anh-180.php,2016-01-01,Obi-Wan Kenobi,1.0
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,62,33,Sabine Wren (#33),9,2016,10,19.99,13.62,-6.37,21.99,fc7fdc08bd4fed201e5a012732c0e644,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/sabine-wren-33-181.php,2016-01-01,Sabine Wren,1.0
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,65,36,Chirrut Imwe (#36),10,2016,2,19.99,11.47,-8.52,14.95,3f8fef05df41e4e12d3b0604c280b456,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/chirrut-imwe-36-197.php,2016-01-01,Chirrut  mwe,0.7071067811865476
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,66,37,Baze Malbus,10,2016,2,19.99,8.23,-11.76,10.95,46ab6fb7e753c5588ce2f0bc37374fbb,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/baze-malbus-198.php,2016-01-01,Baze Malbus,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,68,39,Lando Calrissian,11,2017,2,19.99,18.75,-1.24,24.5,364c6d8fc35198230376942e2189092e,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/lando-calrissian-258.php,2017-01-01,Lando Calrissian,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,69,40,Qui-Gon Jinn,11,2017,7,19.99,43.43,23.44,55.0,c528f8780759c2999cd285b41101cf46,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/qui-gon-jinn-261.php,2017-01-01,Qui-Gon Jinn,1.0
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,71,42,Hera Syndulla (#42),12,2017,4,19.99,16.5,-3.49,17.99,ea2b498c86e98f17e358aed230dcea09,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/hera-syndulla-42-262.php,2017-01-01,Hera Syndulla,1.0
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,72,43,Darth Vader (ANH),12,2017,6,19.99,19.5,-0.49,29.99,862693d39c77ed7be38257f6508aa0f0,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/darth-vader-anh-257.php,2017-01-01,Darth Vader,1.0
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,73,44,Rey (Jedi Training),12,2017,4,19.99,12.67,-7.32,17.99,b88cc6343a6e8f32e61c52a025639458,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/rey-jedi-training-578.php,2017-01-01,Rey,1.0
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,74,45,Kylo Ren (Last Jedi),12,2017,2,19.99,13.97,-6.02,14.99,22801a11b8b64f74583f35263205e1b6,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/kylo-ren-last-jedi-580.php,2017-01-01,Supreme Leader Kylo Ren,0.7345111134705395
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,76,47,Grand Admiral Thrawn,12,2017,2,19.99,16.49,-3.5,19.99,4ddb83cfae3188c1891cbc3bbc972fde,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/grand-admiral-thrawn-641.php,2017-01-01,Grand Admiral Thrawn,1.0
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,78,49,Maz Kanata,13,2017,3,19.99,8.91,-11.08,14.99,42ffa691181dd225c3819030655691d8,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/maz-kanata-356.php,2017-01-01,Maz Kanata,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,79,50,Elite Praetorian Guard,13,2017,7,19.99,15.67,-4.32,19.99,555c3d8b67705a19954df15462d40cfd,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/elite-praetorian-guard-657.php,2017-01-01,Pyke Guard,0.7534510784814418
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,82,53,Captain Poe Dameron,13,2017,2,19.99,12.23,-7.76,12.49,91701979f79942fb620a40a7075015da,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/captain-poe-dameron-656.php,2017-01-01,Poe Dameron,0.9126842697664319
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,84,55,Rose,14,2017,4,19.99,11.69,-8.3,15.29,acfe5c86b511aba466fad091b7e7e06c,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/rose-684.php,2017-01-01,Rose Tico,0.7273016634383198
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,85,56,Jaina Solo,14,2017,10,19.99,28.09,8.1,34.99,8bd11fcc2daede5010cc676ce61e6d2a,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/jaina-solo-344.php,2017-01-01,Han Solo,0.7071067811865476
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,86,57,DJ Canto Bight (The Last Jedi),15,2018,1,19.99,8.0,-11.99,8.0,c3133aad186b468d247476bed362ee64,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/dj-canto-bight-the-last-jedi-792.php,2018-01-01,DJ,0.8366596504503009
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,87,58,Rey (Island Journey),15,2018,6,19.99,14.97,-5.02,19.88,3337336f0cedc5df33c8bd8bbd652016,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/rey-island-journey-794.php,2018-01-01,Rey,1.0
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,88,59,Clone Captain Rex,15,2018,11,19.99,29.14,9.15,44.0,56d614927904b76789e04272e7224402,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/clone-captain-rex-934.php,2018-01-01,Clone Captain Rex,0.9999999999999997
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,89,60,Death Star Trooper,16,2018,4,19.99,16.24,-3.75,17.99,f0de97055410e2cda68f68098894e3b6,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/death-star-trooper-1025.php,2018-01-01,Clone X trooper,0.7772933980533595
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,91,62,Han Solo (Solo),16,2018,4,19.99,13.48,-6.51,14.99,ddfeca128cd7810f6d2ce8b077fbcc11,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/han-solo-solo-1012.php,2018-01-01,Han Solo,0.948683298050514
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,92,63,Grand Moff Tarkin,16,2017,5,19.99,11.88,-8.11,17.99,edfc2917981dd8ef023768fc5bfe6dab,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/grand-moff-tarkin-345.php,2017-01-01,Grand Moff Tarkin,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,93,64,Range Trooper,16,2018,2,19.99,13.47,-6.52,13.99,13b0ec5bde3b74e0d56649679ac91f96,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/range-trooper-1022.php,2018-01-01,Clone X trooper,0.7772933980533595
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,94,65,Lando,16,2018,2,19.99,12.0,-7.99,12.0,61309c8aa95b7a2fbd6dfe3053553ec4,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/lando-1015.php,2018-01-01,Lando Calrissian,0.7071067811865476
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,95,66,Qi-Ra,17,2018,1,19.99,12.99,-7.0,12.99,896ce4700dc2525b2230e5f9ef6dcc61,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/qi-ra-1014.php,2018-01-01,Qi ra,1.0
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,96,67,4-Lom,17,2017,8,19.99,16.87,-3.12,21.49,b727282e827f9361dbc02680f37e441d,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/4-lom-790.php,2017-01-01,4-LOM,1.0
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,97,68,Tobias Beckett,18,2018,5,19.99,22.5,2.51,24.99,f839762480dc6e5a7042e7ca03eb73c8,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/tobias-beckett-1013.php,2018-01-01,Tobias Beckett,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,98,69,Rebel Fleet Trooper,18,2018,2,19.99,20.44,0.45,22.87,dfca50b7db95522664bb1bac45a8abbf,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/rebel-fleet-trooper-354.php,2018-01-01,Clone X trooper,0.7772933980533595
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,99,70,Han Solo (Bespin),18,2018,2,19.99,18.49,-1.5,21.99,726998d541b341ab785c5db68f9b7d5f,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/han-solo-bespin-1045.php,2018-01-01,Han Solo,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,100,71,Val (Vandor-1),19,2018,2,19.99,7.5,-12.49,8.0,2e361af2403532a7bd011184dea6d65f,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/val-vandor-1-1046.php,2018-01-01,Val,1.0
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,102,73,L3-37,19,2018,5,19.99,28.6,8.61,35.5,661f273b8fb9c9d56415ba232f05c1e4,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/l3-37-1048.php,2018-01-01,L3-37,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,103,74,Dengar,19,2018,6,19.99,12.66,-7.33,15.25,5a8b373f9dd1d224b08afe46f3880b19,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/dengar-791.php,2018-01-01,Dengar,1.0
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,104,75,Princess Leia Organa (Hoth),19,2018,2,19.99,15.18,-4.81,15.36,b8ef956a72ee88f18903a4f35b4e1bb1,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/princess-leia-organa-hoth-1011.php,2018-01-01,Leia Organa,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,105,76,Lando Calrissian (Skiff Guard Disguise),19,2018,3,19.99,10.86,-9.13,12.95,2066f2cac50c940a83d3b418bf165312,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/lando-calrissian-skiff-guard-disguise-793.php,2018-01-01,Lando Calrissian,0.816496580927726
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,106,77,Rio Durant,19,2018,10,19.99,22.91,2.92,29.99,c87a050562bacb90458a731377e1b66d,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/rio-durant-1093.php,2018-01-01,Rio Durant,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,107,78,Han Solo (Mimban),20,2019,7,19.99,20.13,0.14,23.99,6e9bff3bc3d100033fb8a77480ee9c4a,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/han-solo-mimban-1221.php,2019-01-01,Han Solo,1.0000000000000002
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,108,79,Dryden Vos,20,2018,2,19.99,4.5,-15.49,5.0,a4d8d647a299e21de761bb0eb0c1b246,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/dryden-vos-1125.php,2018-01-01,Dryden Vos,1.0
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,110,81,Padme Amidala,20,2019,16,19.99,18.82,-1.17,25.99,92ec7b888e7c57bc5ae50fb2be8b1dfd,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/padme-amidala-1220.php,2019-01-01,Padm  Amidala,0.7071067811865476
1,"6"" Black Series",3,Force Awakens 2015-2018,groupTable3,111,82,Mace Windu,20,2019,15,19.99,26.41,6.42,31.99,e76b6d08ee7fb46596b690ba09e45793,https://www.actionfigure411.com/star-wars/6-black-series/force-awakens-2015-2018/mace-windu-1218.php,2019-01-01,Mace Windu,1.0000000000000002
